experiment,dataset,model,baseline,block_size,request_rate,decoding_mode,normalized_latency_mean,normalized_latency_p50,normalized_latency_p95,sustainable_request_rate,avg_concurrent_requests,peak_concurrent_requests,useful_capacity_ratio,internal_fragmentation_ratio,external_fragmentation_ratio,prefix_memory_saving_ratio,kernel_or_translation_overhead,source
e2_memory_efficiency,alpaca,OPT-13B,orca_max,16,4.0,basic_sampling,0.0036590855208333333,0.00349513,0.00464372,4.0,6.953666666666667,8.0,0.033215840657552086,0.9667841593424479,0.0697251873722462,0,,measured_by_our_code
e2_memory_efficiency,alpaca,OPT-13B,orca_oracle,16,4.0,basic_sampling,0.0019311835416666668,0.00184465,0.00245085,4.0,17.871197916666667,21.0,1.0,0.0,0.029758809032454994,0,,measured_by_our_code
e2_memory_efficiency,alpaca,OPT-13B,orca_pow2,16,4.0,basic_sampling,0.002242665,0.00214217,0.00284615,4.0,14.371197916666667,17.0,0.8983273359263406,0.10167266407365932,0.04887775333633721,0,,measured_by_our_code
e2_memory_efficiency,alpaca,OPT-13B,pagedkv,16,4.0,basic_sampling,0.0013904527083333333,0.00132815,0.00176462,4.0,27.299041666666668,33.0,0.9441401576109756,0.055859842389024375,0.0,0,,measured_by_our_code
e2_memory_efficiency,sharegpt,OPT-13B,orca_max,16,4.0,basic_sampling,0.004407699166666667,0.0038765,0.00736184,4.0,9.909833333333333,12.0,0.28491465250651044,0.7150853474934896,0.06972396774228126,0,,measured_by_our_code
e2_memory_efficiency,sharegpt,OPT-13B,orca_oracle,16,4.0,basic_sampling,0.0023262859375,0.00204593,0.00388542,4.0,19.381510416666668,23.0,1.0,0.0,0.03332008337137395,0,,measured_by_our_code
e2_memory_efficiency,sharegpt,OPT-13B,orca_pow2,16,4.0,basic_sampling,0.0027014932291666667,0.00237592,0.0045121,4.0,23.82996875,28.0,0.9316204282429504,0.06837957175704959,0.051617315719014324,0,,measured_by_our_code
e2_memory_efficiency,sharegpt,OPT-13B,pagedkv,16,4.0,basic_sampling,0.0016749259375,0.00147307,0.0027975,4.0,43.22688541666667,51.0,0.9918863777077902,0.008113622292209839,0.0,0,,measured_by_our_code
